MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.5,0.8,0.5,0.0,0.3,0.1,0.7,0.0,1.0,0.0,39701565,11915635,35407862,42579749,0,0,0,0,1637,999,27785929,20614042,0,"[2,]",[],0,182,E
0.5,0.8,0.5,0.0,0.3,0.2,0.7,0.0,1.0,0.0,37928326,37928275,26877763,26877784,0,0,0,0,1,1,51,31,0,[],[],0,51,E
0.5,0.8,0.5,0.0,0.3,0.3,0.7,0.0,1.0,0.0,34314119,34314119,28272931,28272931,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.4,0.7,0.0,1.0,0.0,42414863,42414863,30688953,30688953,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.5,0.7,0.0,1.0,0.0,37702045,37702045,28568877,28568877,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.6,0.7,0.0,1.0,0.0,43447841,43447841,29418762,29418762,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.7,0.7,0.0,1.0,0.0,46113824,46113824,25403052,25403052,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.8,0.7,0.0,1.0,0.0,37538258,37538258,29395526,29395526,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,0.9,0.7,0.0,1.0,0.0,35186574,35186574,26620327,26620327,0,0,0,0,0,0,0,0,0,[],[],0,50,E
0.5,0.8,0.5,0.0,0.3,1.0,0.7,0.0,1.0,0.0,37632696,37632696,31010689,31010689,0,0,0,0,0,0,0,0,0,[],[],0,50,E
