PERCENT_EVIL,PAYOFF,WEALTH_GAP,SEC_INVESTMENT_CONVERSION_RATE,ATTACK_COST_CONVERSION_RATE,CHANCE_OF_GETTING_CAUGHT,SEC_INVESTMENT,d_init,d_end,a_init,a_end,final_iter,crossover
0.5,0.8,0.5,0.5,0.1,0.0,1.0,0.0,0.0,54678665.0,54678665.0,50,0
0.5,0.8,0.5,0.5,0.2,0.0,1.0,0.0,0.0,69895332.0,69895332.0,50,0
0.5,0.8,0.5,0.5,0.3,0.0,1.0,0.0,0.0,62272376.0,62272376.0,50,0
0.5,0.8,0.5,0.5,0.4,0.0,1.0,0.0,0.0,70167872.5,70167872.5,50,0
0.5,0.8,0.5,0.5,0.5,0.0,1.0,0.0,0.0,76160478.5,76160478.5,50,0
0.5,0.8,0.5,0.5,0.6,0.0,1.0,0.0,0.0,92108680.5,92108680.5,50,0
0.5,0.8,0.5,0.5,0.7,0.0,1.0,0.0,0.0,72522400.5,72522400.5,50,0
0.5,0.8,0.5,0.5,0.8,0.0,1.0,0.0,0.0,77915100.5,77915100.5,50,0
0.5,0.8,0.5,0.5,0.9,0.0,1.0,0.0,0.0,70160192.5,70160192.5,50,0
0.5,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.0,67017296.0,67017296.0,50,0
